date,pOpen,pHigh,pLow,pClose,pVolume,pSma_w,pEma_w,pSma_3,pEma_3,pSma_7,pEma_7,pSma_15,pEma_15,pSma_10,pEma_10,pSma_30,pEma_30,pSma_60,pEma_60,pSma_90,pEma_90,pK,pD,pMacd,pSignal,sOpen,sHigh,sLow,sBuzz,sVolume,SumSentiment,AvgSentiment,sClose,sentiment,sSma_w,sEma_w,sSma_3,sEma_3,sSma_7,sEma_7,sSma_15,sEma_15,sSma_10,sEma_10,sSma_30,sEma_30,sSma_60,sEma_60,sSma_90,sEma_90,sK,sD,sMacd,sSignal,pMacd_Hist,sMacd_Hist,match
03-03-2016,52.45,52.81,51.86,52.38,12365200,51.9499931,52.00889,52.4466553,52.3053436,51.8443,51.63945,49.72066,50.15014,51.4030075,51.0346222,47.58734,48.83152,47.7860336,47.7860336,47.7860336,47.7860336,94.41342,93.93417,1.61298752,1.32706535,8,10,5,5,19,8,8,8,8,7.4,7.1900506,6.66666651,7.27289152,7.142857,7.14286375,6.866667,6.94704056,7,7.069377,6.4666667,6.685655,6.366667,6.516346,6.337209,6.337209,77.77778,68.2540359,0.278763771,0.252024025,0.28592217,0.0267397463,false
02-03-2016,52.39,52.98,52.24,52.85,15664800,51.8019943,51.82333,51.9166565,52.2306824,51.5642967,51.3926,49.0926628,49.83159,51.07301,50.73565,47.37234,48.5867958,47.7054367,47.7054367,47.7054367,47.7054367,98.78956,93.77443,1.56612778,1.22658491,6,9,3,9,30,6,6,6,6,7.2,6.78507566,7,6.545783,7,6.85715151,6.866667,6.796618,7,6.86257172,6.4333334,6.59501076,6.35,6.46605253,6.317647,6.317647,55.5555573,65.07945,0.201207161,0.242145434,0.339542866,-0.0409382731,true
01-03-2016,51.08,52.11,51.06,52.11,11977400,51.536,51.3099976,51.5066528,51.6113663,51.3400078,50.9068,48.4766655,49.4003868,50.62901,50.2657928,47.14701,48.29278,47.6135674,47.6135674,47.6135674,47.6135674,100,92.10272,1.4356842,1.10685682,6,9,3,7,26,6,6,6,6,7.2,7.17761326,7.66666651,7.09156561,7.142857,7.14286852,6.866667,6.91042042,7.2,7.05425453,6.5,6.636046,6.366667,6.481851,6.321429,6.321429,55.5555573,68.25409,0.30292654,0.24864091,0.328827381,0.05428563,true
29-02-2016,51.17,51.53,50.71,50.79,12127300,51.197998,50.909996,51.349987,51.1127357,50.9557266,50.5057335,47.9286652,49.013298,50.09101,49.85597,46.93734,48.0295258,47.5318146,47.5318146,47.5318146,47.5318146,87.60246,89.4703,1.32365417,0.9598906,9,10,7,8,8,9,9,9,9,7.4,7.76642,8,8.183131,7.142857,7.52382469,7,7.04048061,7.1,7.288533,6.5,6.679911,6.383333,6.498185,6.325301,6.325301,88.88889,72.48694,0.4283514,0.230688632,0.363763571,0.197662771,false
28-02-2016,0,0,0,0,0,0,50.9699936,0,51.43547,0,50.4109764,0,48.7594833,0,49.648407,0,47.83915,0,47.4714775,0,47.4714775,0,90.09291,1.29581451,0.82537204,8,10,5,7,9,8,8,8,8,7,7.14963,7,7.366263,7,7.031766,6.66666651,6.76054955,6.9,6.908207,6.4,6.519905,6.33333349,6.413378,6.292683,6.292683,77.77778,67.0196152,0.276754379,0.181793272,0.470442474,0.09496111,false
27-02-2016,0,0,0,0,0,0,50.9699936,0,51.43547,0,50.4109764,0,48.7594833,0,49.648407,0,47.83915,0,47.4714775,0,47.4714775,0,90.09291,1.29581451,0.693946838,7,9,4,5,10,7,7,7,7,6.6,6.724445,6.66666651,6.732526,7,6.70902157,6.4666667,6.583485,6.6,6.66558647,6.33333349,6.41782951,6.3166666,6.359594,6.271605,6.271605,66.66667,63.4335632,0.181054115,0.161993191,0.6018677,0.0190609246,false
26-02-2016,52,52,51.22,51.62,9528400,51.2959976,50.9699936,51.5933228,51.43547,50.7114372,50.4109764,47.4773369,48.7594833,49.46801,49.648407,46.83534,47.83915,47.4714775,47.4714775,47.4714775,47.4714775,96.1065445,90.09291,1.29581451,0.5301166,6,9,2,2,14,6,6,6,6,6.8,6.58666754,6.66666651,6.465051,6.714286,6.612029,6.4,6.523983,6.7,6.59127235,6.266667,6.37768,6.3166666,6.33788538,6.2625,6.2625,55.5555573,62.3558578,0.158090115,0.145677879,0.7656979,0.0124122351,false
25-02-2016,51.5,51.79,50.9,51.64,8352400,50.8559952,50.64499,51.193325,51.25094,50.25287,50.00797,47.08,48.3508377,48.60601,49.2102776,46.65134,47.5784,47.3932,47.3932,47.3932,47.3932,98.429306,88.08837,1.15691757,0.329060882,7,10,4,3,17,7,7,7,7,7.2,6.880001,6.66666651,6.93010235,6.857143,6.816039,6.4666667,6.598838,6.7,6.72266626,6.233333,6.40372658,6.3166666,6.349339,6.265823,6.265823,66.66667,64.62263,0.228298187,0.145360947,0.82785666,0.08293724,true
24-02-2016,50,51.66,49.73,51.52,10966600,50.343998,50.1474838,51.0733223,50.8618774,49.55144,49.46396,46.61933,47.88096,47.73801,48.6703377,46.48067,47.29829,47.31153,47.31153,47.31153,47.31153,98.51381,84.6413956,0.960773468,0.104334936,7,10,4,5,30,7,7,7,7,6.8,6.8200016,7,6.8602047,6.571429,6.754719,6.4666667,6.5415287,6.8,6.66103649,6.233333,6.362604,6.33333349,6.327283,6.25641,6.25641,66.66667,63.9412766,0.212770462,0.120215841,0.8564385,0.09255462,true
23-02-2016,51,51,50.11,50.42,9358700,49.7219963,49.4612236,50.37332,50.20375,48.5571556,48.77861,46.0613327,47.3610954,46.94701,48.03708,46.2990036,47.0071373,47.2290154,47.2290154,47.2290154,47.2290154,90.3867,80.01726,0.70866394,-0.1281022,6,10,2,5,26,6,6,6,6,6.8,6.7300024,7.33333349,6.72041,6.714286,6.67295837,6.4,6.47603273,6.5,6.585711,6.16666651,6.318646,6.35,6.304479,6.246753,6.246753,55.5555573,63.032814,0.189856529,0.0976861343,0.8367661,0.092170395,false
22-02-2016,50.08,51.29,50.07,51.28,16793600,48.9839973,48.9818344,49.9266548,49.9875031,47.4971581,48.2314835,45.774,46.92411,46.294014,47.50754,46.1476669,46.7717667,47.1651955,47.1651955,47.1651955,47.1651955,99.88948,76.5607758,0.488574982,-0.332527161,8,10,5,10,32,8,8,8,8,6.6,7.0950036,7,7.44081974,6.714286,6.897278,6.4666667,6.54403734,6.4,6.715869,6.233333,6.34062147,6.35,6.31480026,6.25,6.25,77.77778,65.52523,0.259666443,0.0561960526,0.821102142,0.2034704,true
21-02-2016,0,0,0,0,0,0,47.8327522,0,48.69501,0,47.21531,0,46.30184,0,46.66922,0,46.4608536,0,47.08122,0,47.08122,0,68.7845459,0.112987518,-0.5124978,8,10,5,8,26,8,8,8,8,6.6,6.642505,6.66666651,6.88163948,6.714286,6.529704,6.33333349,6.336043,6.2,6.43050671,6.133333,6.22618151,6.33333349,6.25767469,6.22666645,6.22666645,77.77778,61.4410439,0.141355991,0.02504852,0.6254853,0.116307467,false
20-02-2016,0,0,0,0,0,0,47.8327522,0,48.69501,0,47.21531,0,46.30184,0,46.66922,0,46.4608536,0,47.08122,0,47.08122,0,68.7845459,0.112987518,-0.6507365,5,9,2,5,13,5,5,5,5,6.2,5.963758,5.66666651,5.763279,6.142857,6.039605,6.2,6.098335,6.1,6.08173037,6.1,6.10384941,6.33333349,6.19861269,6.20270252,6.20270252,44.4444466,55.9954643,-0.0117068291,0.0188680217,0.763724,-0.03057485,true
19-02-2016,49.04,50.04,48.76,49.42,16196800,47.6399956,47.8327522,48.96999,48.69501,46.3085861,47.21531,45.378,46.30184,45.5680122,46.66922,45.9763336,46.4608536,47.08122,47.08122,47.08122,47.08122,92.05125,68.7845459,0.112987518,-0.8002565,7,10,4,5,31,7,7,7,7,6.8,6.445637,6.66666651,6.526558,6.142857,6.38614035,6.2,6.25524,6.3,6.322115,6.1,6.179977,6.4,6.23924351,6.219178,6.219178,66.66667,59.8458023,0.09855366,0.033331234,0.913244,0.06522243,true
18-02-2016,48.41,49.31,48.02,49.08,13173100,46.3559952,47.0391273,48.0733223,47.9700241,45.4785843,46.4804153,44.9893341,45.85639,45.19201,46.0579338,45.9503326,46.2567749,47.0324974,47.0324974,47.0324974,47.0324974,96.7468262,61.0289841,-0.178657532,-0.944535136,5,9,1,3,20,5,5,5,5,6.2,6.1684556,6.33333349,6.053116,6,6.18152046,6,6.14884567,6.2,6.171474,6,6.12342358,6.383333,6.213455,6.20833349,6.20833349,44.4444466,57.57218,0.034216404,0.0286805369,0.7658776,0.005535867,false
17-02-2016,47.05,48.53,47.01,48.41,14868200,45.1319962,46.018692,46.5666542,46.8600464,44.7371521,45.613884,44.8859978,45.395874,44.75701,45.386364,45.9523354,46.06207,46.98893,46.98893,46.98893,46.98893,97.31858,49.1230354,-0.513687134,-1.04734969,8,10,5,2,14,8,8,8,8,6.2,6.75268364,7.33333349,7.106231,6.285714,6.5753603,6.0666666,6.31296635,6.4,6.431802,6,6.200901,6.4,6.254589,6.22535229,6.22535229,77.77778,61.9480934,0.155237675,0.0223274231,0.533662558,0.132910252,true
16-02-2016,45.6,46.83,45.4,46.73,13832500,44.1719933,44.8230362,44.76332,45.3100967,44.11001,44.6818466,44.8933334,44.9652824,44.23101,44.714447,46.0093346,45.9001427,46.95804,46.95804,46.95804,46.95804,67.92738,33.0578537,-0.865615845,-1.10694587,6,9,2,3,17,6,6,6,6,5.8,6.12902546,6,6.21246243,6.142857,6.10048,6,6.0719614,6.2,6.083313,5.9666667,6.076825,6.35,6.19542265,6.2,6.2,55.5555573,56.67153,0.00199222565,0.00258058961,0.241330028,-0.000588363968,true
15-02-2016,0,0,0,0,0,0,43.8695526,0,43.89019,0,43.99913,0,44.71318,0,44.26655,0,45.84291,0,46.9631081,0,46.9631081,0,21.434679,-1.13116074,-1.12126029,8,10,4,3,7,8,8,8,8,6,6.193538,5.66666651,6.42492437,6.142857,6.133973,6.133333,6.08224154,6.2,6.101827,6,6.08212328,6.35,6.20204735,6.2028985,6.2028985,77.77778,57.0435257,0.01000309,-0.011347983,-0.009900451,0.0213510729,false
14-02-2016,0,0,0,0,0,0,43.8695526,0,43.89019,0,43.99913,0,44.71318,0,44.26655,0,45.84291,0,46.9631081,0,46.9631081,0,21.434679,-1.13116074,-1.1060698,4,7,1,2,4,4,4,4,4,5.8,5.29030752,5,4.84984875,6,5.511964,6,5.808276,5.9,5.680011,5.9,5.949856,6.33333349,6.1411,6.17647076,6.17647076,33.3333359,50.13211,-0.183554173,-0.0289609171,-0.0250909328,-0.154593259,true
13-02-2016,0,0,0,0,0,0,43.8695526,0,43.89019,0,43.99913,0,44.71318,0,44.26655,0,45.84291,0,46.9631081,0,46.9631081,0,21.434679,-1.13116074,-1.0908792,5,9,2,1,7,5,5,5,5,6.2,5.93546152,6,5.69969749,6.285714,6.01595163,6.133333,6.06660128,5.9,6.05334663,6.0333333,6.08432865,6.383333,6.21368,6.20895529,6.20895529,44.4444466,55.7317047,-0.0206613541,-0.0283939037,-0.0402815342,0.00773254968,true
12-02-2016,43.35,44.76,43.08,44.56,11696500,43.6039963,43.8695526,43.5066528,43.89019,43.95715,43.99913,44.9500046,44.71318,44.1690063,44.26655,46.118,45.84291,46.9631081,46.9631081,46.9631081,46.9631081,35.0983467,21.434679,-1.13116074,-1.06766593,6,10,2,0,4,6,6,6,6,6.6,6.40319252,6.66666651,6.39939451,6.428571,6.35460234,6.2,6.21897268,6,6.28742361,6.0333333,6.15911,6.366667,6.2548213,6.22727251,6.22727251,55.5555573,59.4941254,0.08573151,-0.0385703519,-0.0634948,0.124301858,true
11-02-2016,42.51,43.29,42.24,43,12537700,43.4959946,43.5243263,43.1899872,43.2203827,43.9814377,43.8121719,45.1840057,44.7350655,44.2470055,44.2013359,46.313,45.93139,47.0177231,47.0177231,47.0177231,47.0177231,11.49771,16.8801231,-1.23269272,-1.05127585,7,10,4,2,13,7,7,7,7,6.6,6.604789,6.66666651,6.798789,6.285714,6.472803,6.133333,6.25025463,6.1,6.35129547,6.0666666,6.170083,6.3,6.263459,6.230769,6.230769,66.66667,60.8069839,0.118462086,-0.03968509,-0.181416869,0.158147171,true
10-02-2016,44,44.52,42.9,42.96,10044600,44.0279961,43.7864876,43.4866524,43.44077,44.0028648,44.0828934,45.4540024,44.982933,44.3060074,44.4683,46.57567,46.1335526,47.11116,47.11116,47.11116,47.11116,2.15942383,18.6742611,-1.18552017,-1.02020216,7,10,2,1,8,7,7,7,7,6.4,6.407183,6.66666651,6.597578,5.857143,6.297071,6,6.143148,6.2,6.207139,6.0666666,6.11284733,6.2833333,6.23849154,6.21875,6.21875,66.66667,58.853756,0.05669737,-0.04053063,-0.165318012,0.097228,false
09-02-2016,43.65,44.06,43.17,43.61,10339800,44.3819962,44.19973,43.8399925,43.92154,44.45286,44.45719,45.652,45.2719231,44.76301,44.80348,46.7963333,46.352417,47.21,47.21,47.21,47.21,12.9567986,24.1792068,-1.10398865,-0.9706128,6,10,3,1,8,6,6,6,6,6,6.110775,6.33333349,6.195156,5.714286,6.06276131,6,6.02074051,6.1,6.03094769,6.0333333,6.05166435,6.266667,6.21267748,6.20634937,6.20634937,55.5555573,56.24945,-0.0229616165,-0.0410203934,-0.133375823,0.0180587769,false
08-02-2016,43.51,44.16,42.83,43.89,12799000,44.2899971,44.4945946,44.5233269,44.233078,44.7000046,44.73959,45.817337,45.5093422,45.2540054,45.0686951,46.9943352,46.54155,47.2978058,47.2978058,47.2978058,47.2978058,17.6079426,27.92001,-1.05005264,-0.9320518,7,10,4,5,14,7,7,7,7,5.6,6.16616249,6.33333349,6.390312,5.857143,6.08368158,5.9333334,6.02370358,6.1,6.037825,6,6.05522728,6.233333,6.219887,6.209677,6.209677,66.66667,56.48075,-0.0224838257,-0.0523620173,-0.118000865,0.0298781916,true
07-02-2016,0,0,0,0,0,0,44.7968941,0,44.5761528,0,45.0227852,0,45.7406769,0,45.3306274,0,46.7244148,0,47.383,0,47.383,0,31.3573666,-0.9944458,-0.899483562,6,9,2,3,6,6,6,6,6,5.4,5.74924374,5.66666651,5.78062439,6,5.778242,6,5.88423252,6,5.82400846,5.9666667,5.99007034,6.233333,6.19344234,6.196721,6.196721,55.5555573,53.08544,-0.123364925,-0.06607638,-0.09496224,-0.0572885424,false
06-02-2016,0,0,0,0,0,0,44.7968941,0,44.5761528,0,45.0227852,0,45.7406769,0,45.3306274,0,46.7244148,0,47.383,0,47.383,0,31.3573666,-0.9944458,-0.8730939,6,10,3,2,11,6,6,6,6,5.6,5.6238656,5,5.5612483,6,5.704323,5.9333334,5.86769438,5.9,5.784899,6.0333333,5.9893856,6.2,6.2,6.2,6.2,55.5555573,52.26207,-0.148513317,-0.07130665,-0.1213519,-0.0772066638,false
05-02-2016,45.45,45.6,43.77,44.02,10709800,44.7339973,44.7968941,44.8033257,44.5761528,44.6571426,45.0227852,45.946003,45.7406769,45.623,45.3306274,47.1660042,46.7244148,47.383,47.383,47.383,47.383,19.0954762,31.3573666,-0.9944458,-0.8392834,5,10,1,1,9,5,5,5,5,6,5.43579865,5,5.1224966,6,5.60576344,6,5.84879351,5.8,5.737099,6.0666666,5.98865366,6.20338964,6.20338964,6.20338964,6.20338964,44.4444466,51.164238,-0.178451061,-0.0769452,-0.1551624,-0.101505861,true
04-02-2016,44.62,45.76,44.38,45.66,10798900,44.9979935,45.18534,44.5133247,45.1323051,45.1585732,45.357048,46.1933365,45.98649,46.0280037,45.6218758,47.3343353,46.9109268,47.46923,47.46923,47.46923,47.46923,46.5661659,35.444664,-0.9222412,-0.7750876,4,8,1,4,26,4,4,4,4,6.2,5.653698,5.66666651,5.244993,6.142857,5.807685,6,5.97005,6,5.900899,6.133333,6.05683661,6.224138,6.224138,6.224138,6.224138,33.3333359,53.4041672,-0.112249374,-0.07170974,-0.147153616,-0.0405396372,false
03-02-2016,43.6,45,43.31,44.73,16733600,44.583992,44.9480133,44.6633263,44.60461,45.5671425,45.25606,46.2226677,46.03313,46.167,45.6134033,47.4376678,46.9971962,47.5168381,47.5168381,47.5168381,47.5168381,30.9882641,31.7374954,-0.9836502,-0.7240321,6,10,2,2,11,6,6,6,6,6.6,6.480547,7,6.48998642,6.285714,6.41024637,6,6.251486,6.1,6.323321,6.233333,6.19868755,6.263158,6.263158,6.263158,6.263158,55.5555573,60.0944443,0.07569885,-0.06398434,-0.2596181,0.139683187,true
02-02-2016,45.18,45.4,42.88,43.15,21079700,45.1439934,45.0570221,44.8666573,44.47922,45.97428,45.4314156,46.3420029,46.21929,46.287,45.8097153,47.527668,47.153553,47.59216,47.59216,47.59216,47.59216,4.52262259,31.98724,-0.953029633,-0.683137655,7,10,3,1,9,7,7,7,7,6.6,6.72082043,7,6.979973,6.142857,6.546995,5.9333334,6.28741264,6.3,6.39516973,6.266667,6.21239,6.267857,6.267857,6.267857,6.267857,66.66667,61.6074066,0.110852242,-0.08713261,-0.269891977,0.197984844,false
01-02-2016,44.71,46.41,44.39,46.11,13120400,46.2179947,46.0105324,45.01332,45.80844,46.6771431,46.1918869,46.53667,46.65776,46.581,46.4007645,47.6740036,47.42966,47.7155533,47.7155533,47.7155533,47.7155533,49.0706444,41.1421127,-0.739215851,-0.6556947,8,10,5,5,12,8,8,8,8,6.2,6.58123064,6.66666651,6.959945,6.142857,6.395993,5.9333334,6.18561459,6.1,6.260763,6.266667,6.158072,6.25454569,6.25454569,6.25454569,6.25454569,77.77778,59.9209862,0.0522894859,-0.104097739,-0.08352113,0.156387225,true
31-01-2016,0,0,0,0,0,0,45.9608,0,45.50688,0,46.21918,0,46.73601,0,46.4653778,0,47.52067,0,47.761425,0,47.761425,0,38.4992676,-0.756938934,-0.6520089,6,9,3,4,6,6,6,6,6,5.6,5.87184572,6,5.9198904,5.714286,5.86132431,5.866667,5.926417,6,5.874266,6.233333,6.03104258,6.22222233,6.22222233,6.22222233,6.22222233,55.5555573,53.9687233,-0.12503624,-0.135550335,-0.104930043,0.0105140954,false
30-01-2016,0,0,0,0,0,0,45.9608,0,45.50688,0,46.21918,0,46.73601,0,46.4653778,0,47.52067,0,47.761425,0,47.761425,0,38.4992676,-0.756938934,-0.646353841,6,10,3,3,11,6,6,6,6,5.8,5.80776834,5.66666651,5.839781,6,5.815099,5.8,5.915905,5.9,5.8463254,6.266667,6.03318357,6.226415,6.226415,6.226415,6.226415,55.5555573,53.4397774,-0.145913124,-0.139784232,-0.110585093,-0.0061288923,false
29-01-2016,44.05,45.35,43.67,45.34,24039200,46.5119934,45.9608,45.4866524,45.50688,46.8114281,46.21918,46.52134,46.73601,46.552,46.4653778,47.7393341,47.52067,47.761425,47.761425,47.761425,47.761425,34.75836,38.4992676,-0.756938934,-0.6579272,6,10,3,3,18,6,6,6,6,5.6,5.71165276,5.33333349,5.67956161,5.857143,5.753465,5.9333334,5.90389156,5.7,5.81217575,6.266667,6.035472,6.230769,6.230769,6.230769,6.230769,55.5555573,52.7345161,-0.170437336,-0.154468119,-0.09901172,-0.0159692168,true
28-01-2016,45.8,45.82,43.47,43.59,27935200,47.05799,46.2712,46.5466576,45.6737633,46.8957138,46.51224,46.57467,46.93544,46.791,46.71546,47.82867,47.6710625,47.8326454,47.8326454,47.8326454,47.8326454,2.23046446,39.74624,-0.6901512,-0.6785592,5,9,1,9,53,5,5,5,5,6,5.567479,5.66666651,5.35912275,6,5.671287,5.866667,5.890162,5.6,5.770437,6.3,6.037918,6.23529434,6.23529434,6.23529434,6.23529434,44.4444466,51.79417,-0.199260235,-0.159650117,-0.0115920305,-0.0396101177,true
27-01-2016,48,48.58,47.16,47.53,12305000,47.7499924,47.6117973,47.87666,47.7575264,47.2528572,47.48632,46.911335,47.41336,47.042,47.4100075,47.93667,47.9525146,47.9612122,47.9612122,47.9612122,47.9612122,70.40359,52.2514954,-0.4166832,-0.7039803,5,9,1,3,21,5,5,5,5,6,5.8512187,5.66666651,5.71824551,6,5.89504957,6,6.017328,5.8,5.941645,6.366667,6.1094985,6.26,6.26,6.26,6.26,44.4444466,54.24408,-0.131331921,-0.141315728,0.28729713,0.009983808,true
26-01-2016,47.6,48.85,47.52,48.52,9273400,47.4299927,47.6526947,48.05666,47.985054,47.00857,47.47176,47.01867,47.396698,46.941,47.3833427,47.9343338,47.9816551,47.9746857,47.9746857,47.9746857,47.9746857,66.50566,46.200798,-0.462741852,-0.756752431,7,10,3,2,14,7,7,7,7,6.4,6.276828,6.66666651,6.436491,5.857143,6.19339943,6.133333,6.16266,6,6.15089941,6.4,6.18601561,6.285714,6.285714,6.285714,6.285714,66.66667,57.5106239,-0.0427207947,-0.115858875,0.29401058,0.07313808,true
25-01-2016,47.97,48.39,47.52,47.58,9365800,46.9439926,47.2190437,47.56666,47.4501076,46.8957176,47.122345,47.12533,47.2362251,46.696003,47.1307526,47.935997,47.9445267,47.9570961,47.9570961,47.9570961,47.9570961,51.36881,39.43251,-0.6156006,-0.8044069,5,8,1,4,12,5,5,5,5,6,5.91524172,6,5.872982,5.571429,5.924533,6.0666666,6.04304028,5.8,5.96221066,6.4333334,6.129879,6.27083349,6.27083349,6.27083349,6.27083349,44.4444466,54.4586067,-0.1326356,-0.104307652,0.1888063,-0.0283279419,true
24-01-2016,0,0,0,0,0,0,47.0385628,0,47.3202133,0,46.9697952,0,47.1871147,0,47.03092,0,47.9696655,0,47.9696655,0,47.9696655,0,35.4537468,-0.706043243,-0.835077047,8,10,5,3,6,8,8,8,8,5.8,6.372863,6.66666651,6.745964,5.857143,6.232711,6.0666666,6.192046,6.1,6.1760354,6.5333333,6.207802,6.29787254,6.29787254,6.29787254,6.29787254,77.77778,57.79666,-0.0418338776,-0.08804687,0.1290338,0.0462129936,false
23-01-2016,0,0,0,0,0,0,47.0385628,0,47.3202133,0,46.9697952,0,47.1871147,0,47.03092,0,47.9696655,0,47.9696655,0,47.9696655,0,35.4537468,-0.706043243,-0.855698049,5,9,1,3,8,5,5,5,5,5.2,5.559294,5.66666651,5.491928,5.714286,5.643615,5.9333334,5.93376732,5.8,5.77071,6.4666667,6.084202,6.2608695,6.2608695,6.2608695,6.2608695,44.4444466,51.13629,-0.230783939,-0.06601148,0.1496548,-0.164772451,true
22-01-2016,47.81,48.28,47.44,48.07,12154900,46.59199,47.0385628,47.0166626,47.3202133,46.68429,46.9697952,47.286,47.1871147,46.526,47.03092,47.9696655,47.9696655,47.9696655,47.9696655,47.9696655,47.9696655,59.25927,35.4537468,-0.706043243,-0.857586741,7,10,4,3,19,7,7,7,7,5.6,5.838941,5.33333349,5.983856,5.714286,5.858153,6.133333,6.06716251,6,5.941979,6.5333333,6.158974,6.288889,6.288889,6.288889,6.288889,66.66667,53.36691,-0.163141251,-0.03692611,0.1515435,-0.126215145,true
21-01-2016,46.36,47.44,45.71,47.05,12913700,46.52399,46.5228424,46.3566628,46.5704269,46.46286,46.6030579,47.4419975,47.06099,46.333,46.80001,47.96621,47.96621,47.96621,47.96621,47.96621,47.96621,38.7755051,27.5185738,-0.861099243,-0.8660592,5,8,1,2,13,5,5,5,5,5.6,5.25841141,4.66666651,4.9677124,5.857143,5.477537,6.133333,5.9339,6,5.706863,6.5666666,6.100972,6.27272749,6.27272749,6.27272749,6.27272749,44.4444466,48.9336548,-0.278068066,0.0007344882,0.004959941,-0.278802544,false
20-01-2016,45.5,46.18,44.39,45.93,14761500,46.333992,46.2592659,45.9466667,46.09085,46.3228645,46.45408,47.69733,47.0625572,46.4920044,46.7444572,47.9989281,47.9989281,47.9989281,47.9989281,47.9989281,47.9989281,22.4489918,23.7662621,-0.942626953,-0.83980304,4,7,1,3,18,4,4,4,4,5.6,5.387617,5.33333349,4.93542433,5.857143,5.636716,6.266667,6.067314,6.1,5.86394358,6.7,6.17690134,6.30232573,6.30232573,6.30232573,6.30232573,33.3333359,50.4300575,-0.217075348,0.0487924144,-0.102823913,-0.26586777,false
19-01-2016,46.5,46.58,45.47,46.09,12680000,46.45199,46.4239,46.5466652,46.2517,46.3157234,46.6287727,47.9406662,47.22435,46.8130035,46.9254456,48.0755539,48.0755539,48.0755539,48.0755539,48.0755539,48.0755539,15.6862621,24.20535,-0.9189415,-0.7892185,5,9,2,2,15,5,5,5,5,6.4,6.08142567,6.33333349,5.87084866,6.285714,6.18228769,6.4666667,6.36264467,6.2,6.27815342,6.766667,6.32703257,6.357143,6.357143,6.357143,6.357143,44.4444466,56.1289635,-0.0342507362,0.08679581,-0.129723012,-0.121046543,true
18-01-2016,0,0,0,0,0,0,46.59085,0,46.4134064,0,46.8083649,0,47.3864,0,47.1111,0,48.15192,0,48.15192,0,48.15192,0,27.0450478,-0.8916321,-0.7157046,7,10,4,6,20,7,7,7,7,6.4,6.6221385,6.33333349,6.74169731,6.571429,6.57638359,6.6,6.557308,6.3,6.56218767,6.8,6.418552,6.390244,6.390244,6.390244,6.390244,66.66667,60.0238037,0.09777975,0.111413158,-0.17592746,-0.0136334077,false
17-01-2016,0,0,0,0,0,0,46.59085,0,46.4134064,0,46.8083649,0,47.3864,0,47.1111,0,48.15192,0,48.15192,0,48.15192,0,27.0450478,-0.8916321,-0.6452251,7,10,4,4,13,7,7,7,7,6.4,6.433208,6.66666651,6.48339462,6.428571,6.435178,6.6,6.494066,6.4,6.464896,6.733333,6.3784523,6.375,6.375,6.375,6.375,66.66667,57.8095131,0.0612401962,0.141213313,-0.246406972,-0.07997312,false
16-01-2016,0,0,0,0,0,0,46.59085,0,46.4134064,0,46.8083649,0,47.3864,0,47.1111,0,48.15192,0,48.15192,0,48.15192,0,27.0450478,-0.8916321,-0.5747456,5,9,1,2,4,5,5,5,5,6.4,6.149812,6,5.96678925,6.142857,6.24690342,6.6,6.42179,6.4,6.34598446,6.7,6.335587,6.35897446,6.35897446,6.35897446,6.35897446,44.4444466,54.85713,0.0137114525,0.188508242,-0.316886485,-0.17479679,true
15-01-2016,46.04,46.51,45.13,45.82,17273300,46.44799,46.59085,46.55,46.4134064,46.32287,46.8083649,48.17133,47.3864,47.2160034,47.1111,48.15192,48.15192,48.15192,48.15192,48.15192,48.15192,11.2744894,27.0450478,-0.8916321,-0.470246643,8,10,5,2,15,8,8,8,8,6.6,6.724718,6.66666651,6.933578,6.285714,6.66253757,6.733333,6.62490273,6.6,6.645092,6.766667,6.427696,6.394737,6.394737,6.394737,6.394737,75,58.328022,0.1564846,0.234818727,-0.421385437,-0.07833412,false
14-01-2016,46.21,48.01,45.84,47.73,21649400,46.45999,46.9762764,46.7833366,47.0068169,46.72572,47.1378174,48.385994,47.61017,47.6330032,47.39801,48.2452,48.2452,48.2452,48.2452,48.2452,48.2452,40.5405121,32.3019,-0.723041534,-0.328136027,5,9,2,6,34,5,5,5,5,6,6.087077,6.33333349,5.867156,6.285714,6.216717,6.6,6.42846,6.5,6.34400129,6.733333,6.31926155,6.35135126,6.35135126,6.35135126,6.35135126,37.5,52.7706947,0.0309844017,0.2678859,-0.3949055,-0.236901492,false
13-01-2016,47.22,47.97,46.07,46.1,17285100,46.14199,46.5994148,46.23,46.2836342,46.9271469,46.9404221,48.47533,47.5930519,47.901,47.324234,48.2666664,48.2666664,48.2666664,48.2666664,48.2666664,48.2666664,13.0067034,29.5556946,-0.7822952,-0.194325343,7,10,3,7,56,7,7,7,7,6.2,6.63061571,6.66666651,6.73431158,6.571429,6.6222887,6.733333,6.632526,6.7,6.64266825,6.7,6.410245,6.388889,6.388889,6.388889,6.388889,62.5,57.8609276,0.175804138,0.317508221,-0.5879699,-0.141704082,false
